,symbol,category,strike,ask,bid,due_date,ativo_alvo,volume,type,close,Dif.Book,p.strike,tmoney,Max_dif_book,VI_bid,VI_ask,days_to_maturity,delta_bid,delta_ask,in/on
352,BOVAG134,CALL,134.0,4.07,3.6,2024-07-19,BOVA11,0.0,CALL,127.43,0.4700000000000002,5.1557717962803045,ATM,1.2743,12.158241971770533,13.618975705669683,101,99.99404357472717,99.99918508263914,OTM
353,BOVAX252,PUT,120.0,3.56,2.68,2024-12-20,BOVA11,0.0,PUT,127.43,0.8799999999999999,5.830652122734055,ATM,1.2743,20.93469033622387,23.67540197350152,210,0.0,0.0,ITM
354,BOVAP25,PUT,125.0,4.79,4.51,2025-04-17,BOVA11,0.0,PUT,127.43,0.28000000000000025,1.9069292945146408,ATM,1.2743,22.10422129059417,22.77712557395709,292,0.0,0.0,ITM
355,BOVAP135,PUT,135.0,7.86,7.5,2025-04-17,BOVA11,200.0,PUT,127.43,0.3600000000000003,5.940516361924188,ATM,1.2743,21.672073697969413,22.392087202599416,292,0.0,0.0,OTM
356,BOVAT12,PUT,125.0,5.45,5.4,2025-08-15,BOVA11,0.0,PUT,127.43,0.04999999999999982,1.9069292945146408,ATM,1.2743,24.091875062924974,24.201179248687122,376,0.0,0.0,ITM
357,BOVAV122,PUT,122.0,5.4,4.86,2025-10-17,BOVA11,0.0,PUT,127.43,0.54,4.261162991446289,ATM,1.2743,24.553759447790238,25.758519817456538,421,0.0,0.0,ITM
358,BOVAX126,PUT,126.0,6.7,5.81,2025-12-19,BOVA11,0.0,PUT,127.43,0.8900000000000006,1.1221847288707578,ATM,1.2743,24.549463921987904,26.33268183985824,466,0.0,0.0,ITM
359,CMINP600,PUT,6.0,0.19,0.14,2024-04-19,CMIN3,0.0,PUT,6.25,0.04999999999999999,4.0,ATM,0.0625,30.215767534369647,36.1936997124937,37,-3.4372612534028235e-07,-1.982081165863292e-10,ITM
360,CSNAO165,PUT,16.51,0.31,0.26,2024-03-15,CSNA3,0.0,PUT,17.34,0.04999999999999999,4.786620530565157,ATM,0.1734,41.72074430062223,45.73090907517819,12,-0.0002581139152302292,-2.9402153811641796e-05,ITM
361,CSNAO167,PUT,16.76,0.39,0.33,2024-03-15,CSNA3,0.0,PUT,17.34,0.06,3.344867358708179,ATM,0.1734,41.016022629320936,45.444616987663515,12,-0.0003738897930816165,-3.4816389171687945e-05,ITM
362,CSNAC172,CALL,17.26,0.72,0.68,2024-03-15,CSNA3,4300.0,CALL,17.34,0.039999999999999925,0.4613610149942231,ATM,0.1734,39.2847330169329,41.96736052962791,12,99.99909644285778,99.99976762799776,ITM
363,CSNAC177,CALL,17.76,0.56,0.44,2024-03-15,CSNA3,9100.0,CALL,17.34,0.12000000000000005,2.4221453287197328,ATM,0.1734,38.62336450781104,46.66784942468643,12,99.99873412541484,99.99998210208976,OTM
364,CSNAC180,CALL,18.01,0.4,0.37,2024-03-15,CSNA3,11400.0,CALL,17.34,0.030000000000000027,3.863898500576711,ATM,0.1734,40.07787476003575,42.16829870279521,12,99.9993762942325,99.9997861029305,OTM
365,CSNAC182,CALL,18.26,0.34,0.31,2024-03-15,CSNA3,0.0,CALL,17.34,0.030000000000000027,5.305651672433689,ATM,0.1734,41.35539418049275,43.55848237236595,12,99.99967141489859,99.99989715136705,OTM
366,CSNAP164,PUT,16.41,0.53,0.48,2024-04-19,CSNA3,0.0,PUT,17.34,0.050000000000000044,5.363321799307957,ATM,0.1734,37.68129408867613,39.883580306005015,37,-2.5190960428744802e-11,-1.0325074129013956e-12,ITM
367,CSNAP166,PUT,16.66,0.62,0.57,2024-04-19,CSNA3,0.0,PUT,17.34,0.050000000000000044,3.921568627450979,ATM,0.1734,37.792850871800674,39.88422959352931,37,-2.1682655670929307e-11,-1.0436096431476471e-12,ITM
368,RDORO244,PUT,24.43,0.45,0.23,2024-03-15,RDOR3,0.0,PUT,25.68,0.22,4.867601246105919,ATM,0.25680000000000003,33.069290772041505,45.585119587788185,12,-0.014970336334452217,-3.190745268000228e-05,ITM
369,RDORO248,PUT,24.68,0.52,0.3,2024-03-15,RDOR3,0.0,PUT,25.68,0.22000000000000003,3.894080996884735,ATM,0.25680000000000003,33.43347763348137,45.037860960911615,12,-0.012905797476714387,-4.3578240127573054e-05,ITM
370,RDORO249,PUT,24.93,0.59,0.37,2024-03-15,RDOR3,0.0,PUT,25.68,0.21999999999999997,2.9205607476635516,ATM,0.25680000000000003,33.14214030317642,44.0866553042791,12,-0.01467655269316026,-7.401152980479608e-05,ITM
371,RDORO254,PUT,25.43,0.78,0.55,2024-03-15,RDOR3,0.0,PUT,25.68,0.22999999999999998,0.9735202492211837,ATM,0.25680000000000003,32.75891598590495,43.311576821896836,12,-0.0174173466721661,-0.00011377237916221361,ITM
372,RDORC270,CALL,26.93,0.5,0.26,2024-03-15,RDOR3,0.0,CALL,25.68,0.24,4.867601246105919,ATM,0.25680000000000003,29.49789799052444,41.734606508606596,12,99.93407746616921,99.99973047788741,OTM
373,RDORP245,PUT,24.5,0.93,0.74,2024-04-19,RDOR3,0.0,PUT,25.68,0.19000000000000006,4.595015576323987,ATM,0.25680000000000003,36.57347730061819,42.05266782967842,37,-1.177946629127291e-10,-3.3306690738754696e-14,ITM
374,RDORP250,PUT,25.0,1.12,0.92,2024-04-19,RDOR3,0.0,PUT,25.68,0.20000000000000007,2.6479750778816187,ATM,0.25680000000000003,36.41245028012279,41.85745296786923,37,-1.4829248939918216e-10,-5.551115123125783e-14,ITM
375,RDORP255,PUT,25.5,1.32,1.13,2024-04-19,RDOR3,0.0,PUT,25.68,0.19000000000000017,0.7009345794392512,ATM,0.25680000000000003,36.3395343193673,41.31266216646218,37,-1.6543433289939458e-10,-1.2212453270876722e-13,ITM
376,BRAPO203,PUT,20.39,0.1,0.06,2024-03-15,BRAP4,700.0,PUT,21.55,0.04000000000000001,5.382830626450116,ATM,0.21550000000000002,23.254194111121716,27.291649965151716,12,-0.5398516309919721,-0.1404261863584999,ITM
377,BRAPO208,PUT,20.89,0.19,0.14,2024-03-15,BRAP4,0.0,PUT,21.55,0.04999999999999999,3.0626450116009285,ATM,0.21550000000000002,22.642953445362437,26.08147996189646,12,-0.6607387219337735,-0.21713716661498905,ITM
378,BRAPO218,PUT,21.89,0.59,0.54,2024-03-15,BRAP4,4000.0,PUT,21.55,0.04999999999999993,1.5777262180974472,ATM,0.21550000000000002,22.224850340641314,24.931024773613927,12,-0.7700556806323866,-0.3280864760099367,OTM
379,BRAPC223,CALL,22.39,0.19,0.16,2024-03-15,BRAP4,100.0,CALL,21.55,0.03,3.897911832946635,ATM,0.21550000000000002,22.388345739197156,24.326459762457063,12,99.25754463158707,99.59520052427617,OTM
380,BRAPP205,PUT,20.5,0.29,0.24,2024-04-19,BRAP4,0.0,PUT,21.55,0.04999999999999999,4.872389791183298,ATM,0.21550000000000002,23.037897411223557,25.0757822289015,37,-0.0004904588119969411,-7.502764948208451e-05,ITM
381,BRAPP210,PUT,21.0,0.42,0.37,2024-04-19,BRAP4,0.0,PUT,21.55,0.04999999999999999,2.55220417633411,ATM,0.21550000000000002,22.694716281652497,24.427506581667362,37,-0.0006716481614321701,-0.00014027507537761608,ITM
382,BRAPD227,CALL,22.75,0.43,0.37,2024-04-19,BRAP4,0.0,CALL,21.55,0.06,5.568445475638048,ATM,0.21550000000000002,21.09829590898104,23.07394403667255,37,99.99729928978309,99.99949833224817,OTM
383,BRAPQ208,PUT,20.89,0.56,0.4,2024-05-17,BRAP4,200.0,PUT,21.55,0.16000000000000003,3.0626450116009285,ATM,0.21550000000000002,21.920336929460422,26.51387922936013,56,-1.1573727343172635e-05,-2.002019661162535e-08,ITM
384,BHIAO820,PUT,8.2,0.34,0.29,2024-03-15,BHIA3,0.0,PUT,8.69,0.050000000000000044,5.638665132336021,ATM,0.08689999999999999,70.09959765885998,77.4966283658291,12,-9.880984919163893e-13,0.0,ITM
385,BHIAC840,CALL,8.4,0.74,0.7,2024-03-15,BHIA3,200.0,CALL,8.69,0.040000000000000036,3.3371691599539606,ATM,0.08689999999999999,69.53368159313288,75.11336533358389,12,99.9999999999984,99.99999999999999,ITM
386,BHIAO860,PUT,8.6,0.51,0.45,2024-03-15,BHIA3,0.0,PUT,8.69,0.06,1.03567318757192,ATM,0.08689999999999999,68.69347623484148,76.75234208452541,12,-3.2862601528904634e-12,0.0,ITM
387,BHIAC880,CALL,8.8,0.53,0.45,2024-03-15,BHIA3,0.0,CALL,8.69,0.08000000000000002,1.2658227848101407,ATM,0.08689999999999999,63.380114765430605,73.95876793206165,12,99.99999999976576,99.99999999999997,OTM
388,BHIAC910,CALL,9.1,0.41,0.35,2024-03-15,BHIA3,0.0,CALL,8.69,0.06,4.718066743383201,ATM,0.08689999999999999,66.16767249663134,74.24314923592704,12,99.99999999997337,99.99999999999997,OTM
389,BHIAC920,CALL,9.2,0.37,0.31,2024-03-15,BHIA3,0.0,CALL,8.69,0.06,5.868814729574221,ATM,0.08689999999999999,65.41810117632656,73.633633818961,12,99.99999999995129,99.99999999999996,OTM
390,BHIAP820,PUT,8.2,0.62,0.57,2024-04-19,BHIA3,0.0,PUT,8.69,0.050000000000000044,5.638665132336021,ATM,0.08689999999999999,66.24719494722106,70.35101110011131,37,0.0,0.0,ITM
391,BHIAP830,PUT,8.3,0.66,0.61,2024-04-19,BHIA3,0.0,PUT,8.69,0.050000000000000044,4.48791714614498,ATM,0.08689999999999999,65.957108966804,69.98771091909383,37,0.0,0.0,ITM
392,BHIAP850,PUT,8.5,0.75,0.7,2024-04-19,BHIA3,0.0,PUT,8.69,0.050000000000000044,2.18642117376294,ATM,0.08689999999999999,65.75281615978378,69.66571571686168,37,0.0,0.0,ITM
393,BHIAD890,CALL,8.9,0.84,0.78,2024-04-19,BHIA3,0.0,CALL,8.69,0.05999999999999994,2.416570771001161,ATM,0.08689999999999999,61.01710017691222,65.5525086685019,37,100.0,100.0,OTM
394,BHIAD92,CALL,9.2,0.72,0.66,2024-04-19,BHIA3,0.0,CALL,8.69,0.05999999999999994,5.868814729574221,ATM,0.08689999999999999,61.161105862882216,65.68251094423371,37,100.0,100.0,OTM
395,WEGEO351,PUT,34.84,0.09,0.08,2024-03-15,WEGE3,1700.0,PUT,36.85,0.009999999999999995,5.454545454545449,ATM,0.3685,21.89135558279215,22.607622518815543,12,-0.8166113515243212,-0.6584812057848999,ITM
396,WEGEO355,PUT,35.09,0.12,0.1,2024-03-15,WEGE3,1800.0,PUT,36.85,0.01999999999999999,4.776119402985069,ATM,0.3685,21.314303626342493,22.53472158502447,12,-0.9712965777327609,-0.6759784886998799,ITM
397,WEGEO356,PUT,35.34,0.15,0.13,2024-03-15,WEGE3,0.0,PUT,36.85,0.01999999999999999,4.097693351424689,ATM,0.3685,21.014355704324192,22.07147680513074,12,-1.0635302532136404,-0.7803148667844262,ITM
398,WEGEO360,PUT,35.59,0.19,0.16,2024-03-15,WEGE3,0.0,PUT,36.85,0.03,3.419267299864309,ATM,0.3685,20.35701504875136,21.755430337487063,12,-1.2868073442821815,-0.860550157476947,ITM
399,WEGEO361,PUT,35.84,0.23,0.2,2024-03-15,WEGE3,0.0,PUT,36.85,0.03,2.740841248303929,ATM,0.3685,19.82765340336788,21.080923792288118,12,-1.4964241961708535,-1.0518406947583103,ITM
400,WEGEO365,PUT,36.09,0.29,0.25,2024-03-15,WEGE3,1000.0,PUT,36.85,0.03999999999999998,2.062415196743549,ATM,0.3685,19.33015677176636,20.841221928336502,12,-1.7202044596227095,-1.1312033462151927,ITM
401,WEGEO366,PUT,36.34,0.36,0.31,2024-03-15,WEGE3,0.0,PUT,36.85,0.04999999999999999,1.3839891451831696,ATM,0.3685,18.79728398111034,20.539023558296186,12,-1.9907870789425908,-1.2374570944481467,ITM
402,WEGEO370,PUT,36.59,0.45,0.39,2024-03-15,WEGE3,1300.0,PUT,36.85,0.06,0.7055630936227897,ATM,0.3685,18.506661896901498,20.471519904015686,12,-2.1571539789945415,-1.2662458275404131,ITM
403,WEGEO371,PUT,36.84,0.6,0.49,2024-03-15,WEGE3,100.0,PUT,36.85,0.10999999999999999,0.027137042062409793,ATM,0.3685,18.37035796740297,21.838386383200323,12,-2.2440158981308467,-0.8564095018235518,ITM
404,WEGEC381,CALL,37.84,0.33,0.27,2024-03-15,WEGE3,0.0,CALL,36.85,0.06,2.6865671641791096,ATM,0.3685,17.918105396011022,20.02799838761965,12,97.43890131479256,98.53858496861366,OTM
405,WEGEC385,CALL,38.09,0.23,0.21,2024-03-15,WEGE3,1200.0,CALL,36.85,0.020000000000000018,3.3649932157394895,ATM,0.3685,18.099230522346975,18.87823737976681,12,97.54524388781822,97.99661886257871,OTM
406,WEGEC387,CALL,38.34,0.19,0.15,2024-03-15,WEGE3,300.0,CALL,36.85,0.04000000000000001,4.0434192672998694,ATM,0.3685,17.75676338119265,19.50701019127326,12,97.3108156332753,98.30111416799572,OTM
407,WEGEC389,CALL,38.59,0.14,0.11,2024-03-15,WEGE3,0.0,CALL,36.85,0.030000000000000013,4.721845318860249,ATM,0.3685,17.76985473790766,19.294526483236044,12,97.30931684983372,98.19375956552136,OTM
408,WEGEC391,CALL,38.84,0.11,0.08,2024-03-15,WEGE3,0.0,CALL,36.85,0.03,5.400271370420629,ATM,0.3685,17.830054033147906,19.61400480093435,12,97.33989941654522,98.33739789093782,OTM
409,WEGEP350,PUT,34.64,0.26,0.23,2024-04-19,WEGE3,0.0,PUT,36.85,0.03,5.997286295793761,ATM,0.3685,20.41351440385273,21.30988431509277,37,-0.00440868338141831,-0.002135239848510828,ITM
410,WEGEP351,PUT,34.89,0.3,0.27,2024-04-19,WEGE3,0.0,PUT,36.85,0.02999999999999997,5.318860244233381,ATM,0.3685,20.296356621663787,21.122216114920775,37,-0.004855319893559695,-0.0025005207912487393,ITM
411,WEGEP355,PUT,35.14,0.35,0.31,2024-04-19,WEGE3,3000.0,PUT,36.85,0.03999999999999998,4.640434192673001,ATM,0.3685,20.038224717372476,21.059711859319513,37,-0.0059678447228650455,-0.002641458992225232,ITM
412,WEGEP356,PUT,35.39,0.39,0.36,2024-04-19,WEGE3,0.0,PUT,36.85,0.030000000000000027,3.962008141112621,ATM,0.3685,19.898471345854414,20.616201774885308,37,-0.00667808092541522,-0.003794114016697492,ITM
413,WEGEP360,PUT,35.64,0.45,0.41,2024-04-19,WEGE3,0.0,PUT,36.85,0.040000000000000036,3.2835820895522407,ATM,0.3685,19.617018266234293,20.516475388176893,37,-0.008325980024037616,-0.004123968320146609,ITM
414,WEGEP361,PUT,35.89,0.52,0.47,2024-04-19,WEGE3,0.0,PUT,36.85,0.050000000000000044,2.6051560379918612,ATM,0.3685,19.421774518398934,20.484243687932285,37,-0.009697651431594956,-0.004246878674640797,ITM
415,WEGEP365,PUT,36.14,0.59,0.54,2024-04-19,WEGE3,0.0,PUT,36.85,0.04999999999999993,1.9267299864314813,ATM,0.3685,19.28923674063895,20.301321006752378,37,-0.010759906624169258,-0.004927500014029196,ITM
416,WEGEP366,PUT,36.39,0.67,0.62,2024-04-19,WEGE3,0.0,PUT,36.85,0.050000000000000044,1.2483039348711014,ATM,0.3685,19.202157933383425,20.1729580989792,37,-0.01153093000881844,-0.0054713278322626735,ITM
417,WEGED375,CALL,37.14,1.16,1.14,2024-04-19,WEGE3,2400.0,CALL,36.85,0.020000000000000018,0.7869742198100385,ATM,0.3685,17.342166541975214,17.701948970733465,37,99.95561194668542,99.96540620869389,OTM
418,WEGED390,CALL,38.64,0.56,0.51,2024-04-19,WEGE3,0.0,CALL,36.85,0.050000000000000044,4.857530529172318,ATM,0.3685,17.167134066997495,18.137975356020057,37,99.94888826053125,99.97403405811902,OTM
419,WEGED392,CALL,38.89,0.48,0.44,2024-04-19,WEGE3,1400.0,CALL,36.85,0.03999999999999998,5.535956580732697,ATM,0.3685,17.196904098345396,18.009932325010897,37,99.94974006960742,99.97145663028662,OTM
420,ELETO412,PUT,41.28,0.35,0.18,2024-03-15,ELET3,0.0,PUT,43.72,0.16999999999999998,5.5809698078682475,ATM,0.4372,26.845591839152412,34.08113261745284,12,-0.1642059183086464,-0.009688680332120558,ITM
421,ELETO415,PUT,41.53,0.39,0.2,2024-03-15,ELET3,0.0,PUT,43.72,0.19,5.009149130832566,ATM,0.4372,25.96584552615888,33.53026008964501,12,-0.22337056760189933,-0.012308739937294533,ITM
422,ELETO417,PUT,41.78,0.44,0.25,2024-03-15,ELET3,0.0,PUT,43.72,0.19,4.4373284537968845,ATM,0.4372,26.187488169277533,33.17454204531826,12,-0.20773610086858296,-0.014356160005346563,ITM
423,ELETO420,PUT,42.03,0.49,0.3,2024-03-15,ELET3,0.0,PUT,43.72,0.19,3.8655077767612025,ATM,0.4372,26.107313976526815,32.64304290093149,12,-0.21423646248419637,-0.017990336290574227,ITM
424,ELETO422,PUT,42.28,0.56,0.36,2024-03-15,ELET3,0.0,PUT,43.72,0.20000000000000007,3.293687099725521,ATM,0.4372,26.115002265253423,32.57148120197226,12,-0.2143742504354007,-0.018591826804692513,ITM
425,ELETO425,PUT,42.53,0.63,0.4,2024-03-15,ELET3,0.0,PUT,43.72,0.22999999999999998,2.721866422689839,ATM,0.4372,25.222240296619034,32.29080920668268,12,-0.2908172750462512,-0.020944096316766192,ITM
426,ELETO427,PUT,42.78,0.7,0.49,2024-03-15,ELET3,0.0,PUT,43.72,0.20999999999999996,2.1500457456541575,ATM,0.4372,25.666895363091914,31.815737061666162,12,-0.251329411906287,-0.02551566579832576,ITM
427,ELETO430,PUT,43.03,0.79,0.56,2024-03-15,ELET3,0.0,PUT,43.72,0.22999999999999998,1.578225068618476,ATM,0.4372,25.227569906768956,31.71150466956006,12,-0.2921927777446598,-0.026701298075959556,ITM
428,ELETO432,PUT,43.28,0.89,0.67,2024-03-15,ELET3,0.0,PUT,43.72,0.21999999999999997,1.0064043915827945,ATM,0.4372,25.655819231630726,31.666843468058964,12,-0.2539005462937838,-0.027273271957151124,ITM
429,ELETO435,PUT,43.53,0.99,0.77,2024-03-15,ELET3,0.0,PUT,43.72,0.21999999999999997,0.4345837145471128,ATM,0.4372,25.523486112668937,31.406868872947154,12,-0.26633368158659465,-0.03038128464113443,ITM
430,ELETC450,CALL,45.03,0.76,0.53,2024-03-15,ELET3,0.0,CALL,43.72,0.22999999999999998,2.996340347666977,ATM,0.4372,25.249544165324266,31.698093905166026,12,99.70253723051354,99.9724906553313,OTM
431,ELETC452,CALL,45.28,0.65,0.51,2024-03-15,ELET3,0.0,CALL,43.72,0.14,3.568161024702658,ATM,0.4372,26.891206431917592,30.943907194831084,12,99.82997798098403,99.96266857709747,OTM
432,ELETC455,CALL,45.53,0.57,0.36,2024-03-15,ELET3,0.0,CALL,43.72,0.20999999999999996,4.13998170173834,ATM,0.4372,24.360998666470586,30.809918647214108,12,99.59918170961251,99.9605179919614,OTM
433,ELETC460,CALL,46.03,0.44,0.24,2024-03-15,ELET3,0.0,CALL,43.72,0.2,5.283623055809703,ATM,0.4372,23.86109728117047,30.8155754806343,12,99.52649425843312,99.96037411398746,OTM
434,ELETP427,PUT,42.78,1.27,1.11,2024-04-19,ELET3,0.0,PUT,43.72,0.15999999999999992,2.1500457456541575,ATM,0.4372,27.670721265831492,30.264571692897018,37,-5.633219768430564e-06,-3.283120109109916e-07,ITM
435,ELETP430,PUT,43.03,1.37,1.21,2024-04-19,ELET3,0.0,PUT,43.72,0.16000000000000014,1.578225068618476,ATM,0.4372,27.73746231764645,30.280512929581825,37,-5.267541636211348e-06,-3.233544099146002e-07,ITM
436,ELETP432,PUT,43.28,1.47,1.3,2024-04-19,ELET3,0.0,PUT,43.72,0.16999999999999993,1.0064043915827945,ATM,0.4372,27.563524567235394,30.221189036174263,37,-6.340749147959457e-06,-3.4704648044225905e-07,ITM
437,ELETP435,PUT,43.53,1.57,1.41,2024-04-19,ELET3,0.0,PUT,43.72,0.16000000000000014,0.4345837145471128,ATM,0.4372,27.622845974243265,30.089330006498194,37,-5.976737804669341e-06,-4.0444467774847226e-07,ITM
438,UGPAO290,PUT,29.05,0.35,0.2,2024-03-15,UGPA3,0.0,PUT,30.8,0.14999999999999997,5.681818181818182,ATM,0.308,31.78465074130845,39.87928876533292,12,-0.02533438090124296,-0.0006547110520838118,ITM
439,UGPAO295,PUT,29.55,0.46,0.29,2024-03-15,UGPA3,0.0,PUT,30.8,0.17000000000000004,4.058441558441558,ATM,0.308,30.76404468187053,38.641828651054034,12,-0.03846620614761376,-0.0012122375921630457,ITM
440,UGPAO300,PUT,30.05,0.61,0.44,2024-03-15,UGPA3,0.0,PUT,30.8,0.16999999999999998,2.4350649350649354,ATM,0.308,30.88605642665691,37.86857563666089,12,-0.036988729026221634,-0.0017714388957257299,ITM
441,UGPAO305,PUT,30.55,0.74,0.69,2024-03-15,UGPA3,1000.0,PUT,30.8,0.050000000000000044,0.8116883116883116,ATM,0.308,33.09525250968034,35.00525059793861,12,-0.01514200650140074,-0.0066414281657323215,ITM
442,UGPAC320,CALL,32.05,0.51,0.34,2024-03-15,UGPA3,0.0,CALL,30.8,0.16999999999999998,4.0584415584415465,ATM,0.308,27.892788325567285,34.97573755673333,12,99.8808031912939,99.99309803756942,OTM
443,UGPAC325,CALL,32.55,0.39,0.21,2024-03-15,UGPA3,0.0,CALL,30.8,0.18000000000000002,5.68181818181817,ATM,0.308,27.225836691026327,35.7867232448602,12,99.84726659794218,99.99515570399595,OTM
444,UGPAP290,PUT,29.0,0.58,0.46,2024-04-19,UGPA3,0.0,PUT,30.8,0.11999999999999994,5.844155844155846,ATM,0.308,28.499817570742163,31.80908349260224,37,-2.2849858893891906e-06,-5.2846549358775974e-08,ITM
445,UGPAP295,PUT,29.5,0.72,0.6,2024-04-19,UGPA3,0.0,PUT,30.8,0.12,4.220779220779223,ATM,0.308,28.499679337456747,31.509635412457943,37,-2.3055881204214757e-06,-7.618340402970603e-08,ITM
446,UGPAP300,PUT,30.0,0.88,0.75,2024-04-19,UGPA3,0.0,PUT,30.8,0.13,2.5974025974025996,ATM,0.308,28.101616669075568,31.136162195628835,37,-3.563511874471459e-06,-1.1940224364792584e-07,ITM
447,UGPAP305,PUT,30.5,1.07,0.94,2024-04-19,UGPA3,0.0,PUT,30.8,0.13000000000000012,0.9740259740259762,ATM,0.308,28.008713193601608,30.88820078492025,37,-3.967229000867434e-06,-1.6090970778037672e-07,ITM
448,UGPAD325,CALL,32.5,0.78,0.65,2024-04-19,UGPA3,0.0,CALL,30.8,0.13,5.519480519480517,ATM,0.308,23.771708905528445,26.694317324665462,37,99.99973216965269,99.9999839516585,OTM
449,JBSSO217,PUT,21.75,0.15,0.12,2024-03-15,JBSS3,1700.0,PUT,23.03,0.03,5.557967867998268,ATM,0.2303,28.974802748659435,31.400245565964436,12,-0.07587877433476997,-0.029608568116190614,ITM
450,JBSSO220,PUT,22.0,0.19,0.17,2024-03-15,JBSS3,200.0,PUT,23.03,0.01999999999999999,4.472427268779857,ATM,0.2303,29.11176657314933,30.506183928395153,12,-0.07252723288975194,-0.04246975514898832,ITM
451,JBSSO222,PUT,22.25,0.25,0.22,2024-03-15,JBSS3,2000.0,PUT,23.03,0.03,3.386886669561447,ATM,0.2303,28.39513887357367,30.248825342613717,12,-0.09527183414477225,-0.04724328946823508,ITM
452,JBSSC227,CALL,22.75,0.83,0.78,2024-03-15,JBSS3,53200.0,CALL,23.03,0.04999999999999993,1.215805471124625,ATM,0.2303,27.996970939400224,30.611413270812893,12,99.88844106219283,99.95850310472372,ITM
453,JBSSC232,CALL,23.25,0.56,0.54,2024-03-15,JBSS3,114000.0,CALL,23.03,0.020000000000000018,0.9552757273121965,ATM,0.2303,29.204753629411645,30.202805264702228,12,99.92783495527614,99.95074825615386,OTM
454,JBSSC237,CALL,23.75,0.35,0.33,2024-03-15,JBSS3,7600.0,CALL,23.03,0.019999999999999962,3.126356925749018,ATM,0.2303,28.511045270861167,29.57909867513543,12,99.90541324441843,99.93666181039072,OTM
455,JBSSC242,CALL,24.25,0.21,0.17,2024-03-15,JBSS3,600.0,CALL,23.03,0.03999999999999998,5.29743812418584,ATM,0.2303,26.914477441047058,29.502587885867904,12,99.82982696147393,99.93404932557056,OTM
456,JBSSP220,PUT,22.0,0.44,0.4,2024-04-19,JBSS3,0.0,PUT,23.03,0.03999999999999998,4.472427268779857,ATM,0.2303,27.418314703653007,28.80577102711626,37,-7.24302370302965e-06,-1.6520224521698879e-06,ITM
457,TIMSO180,PUT,17.77,0.1,0.03,2024-03-15,TIMS3,0.0,PUT,18.83,0.07,5.629314922995214,ATM,0.1883,20.67854292586377,29.400578339931883,12,-1.1596475331582479,-0.06460424955500033,ITM
458,TIMSO185,PUT,18.27,0.18,0.02,2024-03-15,TIMS3,0.0,PUT,18.83,0.16,2.97397769516728,ATM,0.1883,12.07918809605251,26.791290965935115,12,-9.152318389396651,-0.1698905625334146,ITM
459,TIMSC190,CALL,18.77,0.53,0.4,2024-03-15,TIMS3,0.0,CALL,18.83,0.13,0.3186404673393453,ATM,0.1883,19.198788355115013,27.283232534589697,12,98.19943593574287,99.8550647510045,ITM
460,TIMSC195,CALL,19.27,0.2,0.1,2024-03-15,TIMS3,0.0,CALL,18.83,0.1,2.336696760488589,ATM,0.1883,13.928613529749686,20.707924093586776,12,93.4974329748338,98.79488228071345,OTM
461,TIMSP180,PUT,18.0,0.28,0.14,2024-04-19,TIMS3,0.0,PUT,18.83,0.14,4.407859798194362,ATM,0.1883,18.630064678625523,25.231026745797447,37,-0.01731535352945679,-6.480247334295086e-05,ITM
462,TIMSP185,PUT,18.5,0.43,0.28,2024-04-19,TIMS3,0.0,PUT,18.83,0.14999999999999997,1.7525225703664278,ATM,0.1883,19.028763746877956,24.8011663824031,37,-0.013092005516357474,-9.911053057143349e-05,ITM
