symbol,category,strike,due_date,ativo_alvo,type,close
LOGGK220,CALL,21.32,2024-11-14,LOGG3,CALL,22.97
LOGGW220,PUT,21.32,2024-11-14,LOGG3,PUT,22.97
LOGGK222,CALL,21.57,2024-11-14,LOGG3,CALL,22.97
LOGGW222,PUT,21.57,2024-11-14,LOGG3,PUT,22.97
LOGGK225,CALL,21.82,2024-11-14,LOGG3,CALL,22.97
LOGGW225,PUT,21.82,2024-11-14,LOGG3,PUT,22.97
LOGGK227,CALL,22.07,2024-11-14,LOGG3,CALL,22.97
LOGGW227,PUT,22.07,2024-11-14,LOGG3,PUT,22.97
LOGGK230,CALL,22.32,2024-11-14,LOGG3,CALL,22.97
LOGGW230,PUT,22.32,2024-11-14,LOGG3,PUT,22.97
LOGGK232,CALL,22.57,2024-11-14,LOGG3,CALL,22.97
LOGGW232,PUT,22.57,2024-11-14,LOGG3,PUT,22.97
LOGGK235,CALL,22.82,2024-11-14,LOGG3,CALL,22.97
LOGGW235,PUT,22.82,2024-11-14,LOGG3,PUT,22.97
LOGGK237,CALL,23.07,2024-11-14,LOGG3,CALL,22.97
LOGGW237,PUT,23.07,2024-11-14,LOGG3,PUT,22.97
LOGGK240,CALL,23.32,2024-11-14,LOGG3,CALL,22.97
LOGGW240,PUT,23.32,2024-11-14,LOGG3,PUT,22.97
LOGGK242,CALL,23.57,2024-11-14,LOGG3,CALL,22.97
LOGGW242,PUT,23.57,2024-11-14,LOGG3,PUT,22.97
LOGGK245,CALL,23.82,2024-11-14,LOGG3,CALL,22.97
LOGGW245,PUT,23.82,2024-11-14,LOGG3,PUT,22.97
LOGGK247,CALL,24.07,2024-11-14,LOGG3,CALL,22.97
LOGGW247,PUT,24.07,2024-11-14,LOGG3,PUT,22.97
LOGGK250,CALL,24.32,2024-11-14,LOGG3,CALL,22.97
LOGGW250,PUT,24.32,2024-11-14,LOGG3,PUT,22.97
LOGGK252,CALL,24.57,2024-11-14,LOGG3,CALL,22.97
LOGGW252,PUT,24.57,2024-11-14,LOGG3,PUT,22.97
LOGGK255,CALL,24.82,2024-11-14,LOGG3,CALL,22.97
LOGGW255,PUT,24.82,2024-11-14,LOGG3,PUT,22.97
LOGGK257,CALL,25.07,2024-11-14,LOGG3,CALL,22.97
LOGGW257,PUT,25.07,2024-11-14,LOGG3,PUT,22.97
LOGGK260,CALL,25.32,2024-11-14,LOGG3,CALL,22.97
LOGGW260,PUT,25.32,2024-11-14,LOGG3,PUT,22.97
LOGGK262,CALL,25.57,2024-11-14,LOGG3,CALL,22.97
LOGGW262,PUT,25.57,2024-11-14,LOGG3,PUT,22.97
LOGGK265,CALL,25.82,2024-11-14,LOGG3,CALL,22.97
LOGGW265,PUT,25.82,2024-11-14,LOGG3,PUT,22.97
LOGGK267,CALL,26.07,2024-11-14,LOGG3,CALL,22.97
LOGGW267,PUT,26.07,2024-11-14,LOGG3,PUT,22.97
LOGGK270,CALL,26.32,2024-11-14,LOGG3,CALL,22.97
LOGGW270,PUT,26.32,2024-11-14,LOGG3,PUT,22.97
LOGGK272,CALL,26.57,2024-11-14,LOGG3,CALL,22.97
LOGGW272,PUT,26.57,2024-11-14,LOGG3,PUT,22.97
LOGGK275,CALL,26.82,2024-11-14,LOGG3,CALL,22.97
LOGGW275,PUT,26.82,2024-11-14,LOGG3,PUT,22.97
LOGGK277,CALL,27.07,2024-11-14,LOGG3,CALL,22.97
LOGGW277,PUT,27.07,2024-11-14,LOGG3,PUT,22.97
LOGGK280,CALL,27.32,2024-11-14,LOGG3,CALL,22.97
LOGGW280,PUT,27.32,2024-11-14,LOGG3,PUT,22.97
LOGGK282,CALL,27.57,2024-11-14,LOGG3,CALL,22.97
LOGGW282,PUT,27.57,2024-11-14,LOGG3,PUT,22.97
LOGGK285,CALL,27.82,2024-11-14,LOGG3,CALL,22.97
LOGGW285,PUT,27.82,2024-11-14,LOGG3,PUT,22.97
LOGGK287,CALL,28.07,2024-11-14,LOGG3,CALL,22.97
LOGGW287,PUT,28.07,2024-11-14,LOGG3,PUT,22.97
LOGGK290,CALL,28.32,2024-11-14,LOGG3,CALL,22.97
LOGGW290,PUT,28.32,2024-11-14,LOGG3,PUT,22.97
LOGGK292,CALL,28.57,2024-11-14,LOGG3,CALL,22.97
LOGGW292,PUT,28.57,2024-11-14,LOGG3,PUT,22.97
LOGGK295,CALL,28.82,2024-11-14,LOGG3,CALL,22.97
LOGGW295,PUT,28.82,2024-11-14,LOGG3,PUT,22.97
LOGGK297,CALL,29.07,2024-11-14,LOGG3,CALL,22.97
LOGGW297,PUT,29.07,2024-11-14,LOGG3,PUT,22.97
LOGGK300,CALL,29.32,2024-11-14,LOGG3,CALL,22.97
LOGGW300,PUT,29.32,2024-11-14,LOGG3,PUT,22.97
LOGGK302,CALL,29.57,2024-11-14,LOGG3,CALL,22.97
LOGGW302,PUT,29.57,2024-11-14,LOGG3,PUT,22.97
LOGGK305,CALL,29.82,2024-11-14,LOGG3,CALL,22.97
LOGGW305,PUT,29.82,2024-11-14,LOGG3,PUT,22.97
LOGGK307,CALL,30.07,2024-11-14,LOGG3,CALL,22.97
LOGGW307,PUT,30.07,2024-11-14,LOGG3,PUT,22.97
LOGGK310,CALL,30.32,2024-11-14,LOGG3,CALL,22.97
LOGGW310,PUT,30.32,2024-11-14,LOGG3,PUT,22.97
LOGGK312,CALL,30.57,2024-11-14,LOGG3,CALL,22.97
LOGGW312,PUT,30.57,2024-11-14,LOGG3,PUT,22.97
LOGGK315,CALL,30.82,2024-11-14,LOGG3,CALL,22.97
LOGGW315,PUT,30.82,2024-11-14,LOGG3,PUT,22.97
LOGGK317,CALL,31.07,2024-11-14,LOGG3,CALL,22.97
LOGGW317,PUT,31.07,2024-11-14,LOGG3,PUT,22.97
LOGGK320,CALL,31.32,2024-11-14,LOGG3,CALL,22.97
LOGGW320,PUT,31.32,2024-11-14,LOGG3,PUT,22.97
LOGGK322,CALL,31.57,2024-11-14,LOGG3,CALL,22.97
LOGGW322,PUT,31.57,2024-11-14,LOGG3,PUT,22.97
LOGGK325,CALL,31.82,2024-11-14,LOGG3,CALL,22.97
LOGGW325,PUT,31.82,2024-11-14,LOGG3,PUT,22.97
LOGGK327,CALL,32.07,2024-11-14,LOGG3,CALL,22.97
LOGGW327,PUT,32.07,2024-11-14,LOGG3,PUT,22.97
LOGGK330,CALL,32.32,2024-11-14,LOGG3,CALL,22.97
LOGGW330,PUT,32.32,2024-11-14,LOGG3,PUT,22.97
LOGGK332,CALL,32.57,2024-11-14,LOGG3,CALL,22.97
LOGGW332,PUT,32.57,2024-11-14,LOGG3,PUT,22.97
LOGGK335,CALL,32.82,2024-11-14,LOGG3,CALL,22.97
LOGGW335,PUT,32.82,2024-11-14,LOGG3,PUT,22.97
LOGGK337,CALL,33.07,2024-11-14,LOGG3,CALL,22.97
LOGGW337,PUT,33.07,2024-11-14,LOGG3,PUT,22.97
LOGGK340,CALL,33.32,2024-11-14,LOGG3,CALL,22.97
LOGGW340,PUT,33.32,2024-11-14,LOGG3,PUT,22.97
LOGGK342,CALL,33.57,2024-11-14,LOGG3,CALL,22.97
LOGGW342,PUT,33.57,2024-11-14,LOGG3,PUT,22.97
LOGGK345,CALL,33.82,2024-11-14,LOGG3,CALL,22.97
LOGGW345,PUT,33.82,2024-11-14,LOGG3,PUT,22.97
LOGGK347,CALL,34.07,2024-11-14,LOGG3,CALL,22.97
LOGGW347,PUT,34.07,2024-11-14,LOGG3,PUT,22.97
LOGGL165,CALL,14.88,2024-12-20,LOGG3,CALL,22.97
LOGGX165,PUT,14.88,2024-12-20,LOGG3,PUT,22.97
LOGGL188,CALL,18.13,2024-12-20,LOGG3,CALL,22.97
LOGGX188,PUT,18.13,2024-12-20,LOGG3,PUT,22.97
LOGGL193,CALL,18.63,2024-12-20,LOGG3,CALL,22.97
LOGGX193,PUT,18.63,2024-12-20,LOGG3,PUT,22.97
LOGGI189,CALL,18.3,2025-09-19,LOGG3,CALL,22.97
LOGGU189,PUT,18.3,2025-09-19,LOGG3,PUT,22.97
IVVBE250,CALL,250,2024-05-17,IVVB11,CALL,302.65
IVVBQ250,PUT,250,2024-05-17,IVVB11,PUT,302.65
IVVBE260,CALL,260,2024-05-17,IVVB11,CALL,302.65
IVVBQ260,PUT,260,2024-05-17,IVVB11,PUT,302.65
IVVBE270,CALL,270,2024-05-17,IVVB11,CALL,302.65
IVVBQ270,PUT,270,2024-05-17,IVVB11,PUT,302.65
IVVBE280,CALL,280,2024-05-17,IVVB11,CALL,302.65
IVVBQ280,PUT,280,2024-05-17,IVVB11,PUT,302.65
IVVBE290,CALL,290,2024-05-17,IVVB11,CALL,302.65
IVVBQ290,PUT,290,2024-05-17,IVVB11,PUT,302.65
IVVBF185,CALL,185,2024-06-21,IVVB11,CALL,302.65
IVVBR185,PUT,185,2024-06-21,IVVB11,PUT,302.65
IVVBF195,CALL,195,2024-06-21,IVVB11,CALL,302.65
IVVBR195,PUT,195,2024-06-21,IVVB11,PUT,302.65
IVVBF199,CALL,199,2024-06-21,IVVB11,CALL,302.65
IVVBR199,PUT,199,2024-06-21,IVVB11,PUT,302.65
IVVBF210,CALL,210,2024-06-21,IVVB11,CALL,302.65
IVVBR210,PUT,210,2024-06-21,IVVB11,PUT,302.65
IVVBF215,CALL,215,2024-06-21,IVVB11,CALL,302.65
IVVBR215,PUT,215,2024-06-21,IVVB11,PUT,302.65
IVVBF220,CALL,220,2024-06-21,IVVB11,CALL,302.65
IVVBR220,PUT,220,2024-06-21,IVVB11,PUT,302.65
IVVBF225,CALL,225,2024-06-21,IVVB11,CALL,302.65
IVVBR225,PUT,225,2024-06-21,IVVB11,PUT,302.65
IVVBF235,CALL,235,2024-06-21,IVVB11,CALL,302.65
IVVBR235,PUT,235,2024-06-21,IVVB11,PUT,302.65
IVVBF240,CALL,240,2024-06-21,IVVB11,CALL,302.65
IVVBR240,PUT,240,2024-06-21,IVVB11,PUT,302.65
IVVBF245,CALL,245,2024-06-21,IVVB11,CALL,302.65
IVVBR245,PUT,245,2024-06-21,IVVB11,PUT,302.65
IVVBF265,CALL,265,2024-06-21,IVVB11,CALL,302.65
IVVBR265,PUT,265,2024-06-21,IVVB11,PUT,302.65
IVVBF270,CALL,270,2024-06-21,IVVB11,CALL,302.65
IVVBR270,PUT,270,2024-06-21,IVVB11,PUT,302.65
IVVBF285,CALL,285,2024-06-21,IVVB11,CALL,302.65
IVVBR285,PUT,285,2024-06-21,IVVB11,PUT,302.65
IVVBF305,CALL,305,2024-06-21,IVVB11,CALL,302.65
IVVBR305,PUT,305,2024-06-21,IVVB11,PUT,302.65
IVVBF325,CALL,325,2024-06-21,IVVB11,CALL,302.65
IVVBR325,PUT,325,2024-06-21,IVVB11,PUT,302.65
IVVBF345,CALL,345,2024-06-21,IVVB11,CALL,302.65
IVVBR345,PUT,345,2024-06-21,IVVB11,PUT,302.65
IVVBF365,CALL,365,2024-06-21,IVVB11,CALL,302.65
IVVBR365,PUT,365,2024-06-21,IVVB11,PUT,302.65
IVVBF385,CALL,385,2024-06-21,IVVB11,CALL,302.65
IVVBR385,PUT,385,2024-06-21,IVVB11,PUT,302.65
IVVBG260,CALL,260,2024-07-19,IVVB11,CALL,302.65
IVVBS260,PUT,260,2024-07-19,IVVB11,PUT,302.65
IVVBG290,CALL,290,2024-07-19,IVVB11,CALL,302.65
IVVBS290,PUT,290,2024-07-19,IVVB11,PUT,302.65
IVVBG295,CALL,295,2024-07-19,IVVB11,CALL,302.65
IVVBS295,PUT,295,2024-07-19,IVVB11,PUT,302.65
IVVBG30,CALL,300,2024-07-19,IVVB11,CALL,302.65
IVVBS30,PUT,300,2024-07-19,IVVB11,PUT,302.65
IVVBG305,CALL,305,2024-07-19,IVVB11,CALL,302.65
IVVBS305,PUT,305,2024-07-19,IVVB11,PUT,302.65
IVVBG310,CALL,310,2024-07-19,IVVB11,CALL,302.65
IVVBS310,PUT,310,2024-07-19,IVVB11,PUT,302.65
IVVBH276,CALL,276,2024-08-16,IVVB11,CALL,302.65
IVVBT276,PUT,276,2024-08-16,IVVB11,PUT,302.65
IVVBH286,CALL,286,2024-08-16,IVVB11,CALL,302.65
IVVBT286,PUT,286,2024-08-16,IVVB11,PUT,302.65
IVVBH291,CALL,291,2024-08-16,IVVB11,CALL,302.65
IVVBT291,PUT,291,2024-08-16,IVVB11,PUT,302.65
IVVBH306,CALL,306,2024-08-16,IVVB11,CALL,302.65
IVVBT306,PUT,306,2024-08-16,IVVB11,PUT,302.65
IVVBH331,CALL,331,2024-08-16,IVVB11,CALL,302.65
IVVBT331,PUT,331,2024-08-16,IVVB11,PUT,302.65
IVVBI325,CALL,325,2024-09-20,IVVB11,CALL,302.65
IVVBU325,PUT,325,2024-09-20,IVVB11,PUT,302.65
IVVBJ235,CALL,235,2024-10-18,IVVB11,CALL,302.65
IVVBV235,PUT,235,2024-10-18,IVVB11,PUT,302.65
IVVBJ24,CALL,245,2024-10-18,IVVB11,CALL,302.65
IVVBV24,PUT,245,2024-10-18,IVVB11,PUT,302.65
IVVBK265,CALL,265,2024-11-14,IVVB11,CALL,302.65
IVVBW265,PUT,265,2024-11-14,IVVB11,PUT,302.65
IVVBL275,CALL,275,2024-12-20,IVVB11,CALL,302.65
IVVBX275,PUT,275,2024-12-20,IVVB11,PUT,302.65
IVVBG300,CALL,300,2025-07-18,IVVB11,CALL,302.65
IVVBS300,PUT,300,2025-07-18,IVVB11,PUT,302.65
AMZOE310,CALL,31.0,2024-05-17,AMZO34,CALL,47.13
AMZOQ310,PUT,31.0,2024-05-17,AMZO34,PUT,47.13
AMZOE445,CALL,44.5,2024-05-17,AMZO34,CALL,47.13
AMZOQ445,PUT,44.5,2024-05-17,AMZO34,PUT,47.13
AMZOE455,CALL,45.5,2024-05-17,AMZO34,CALL,47.13
AMZOQ455,PUT,45.5,2024-05-17,AMZO34,PUT,47.13
AMZOE465,CALL,46.5,2024-05-17,AMZO34,CALL,47.13
AMZOQ465,PUT,46.5,2024-05-17,AMZO34,PUT,47.13
AMZOE470,CALL,47.0,2024-05-17,AMZO34,CALL,47.13
AMZOQ470,PUT,47.0,2024-05-17,AMZO34,PUT,47.13
AMZOE480,CALL,48.0,2024-05-17,AMZO34,CALL,47.13
AMZOQ480,PUT,48.0,2024-05-17,AMZO34,PUT,47.13
AMZOE485,CALL,48.5,2024-05-17,AMZO34,CALL,47.13
AMZOQ485,PUT,48.5,2024-05-17,AMZO34,PUT,47.13
AMZOE495,CALL,49.5,2024-05-17,AMZO34,CALL,47.13
AMZOQ495,PUT,49.5,2024-05-17,AMZO34,PUT,47.13
AMZOE500,CALL,50.0,2024-05-17,AMZO34,CALL,47.13
AMZOQ500,PUT,50.0,2024-05-17,AMZO34,PUT,47.13
AMZOF480,CALL,48.0,2024-06-21,AMZO34,CALL,47.13
AMZOR480,PUT,48.0,2024-06-21,AMZO34,PUT,47.13
AMZOG383,CALL,38.3,2024-07-19,AMZO34,CALL,47.13
AMZOS383,PUT,38.3,2024-07-19,AMZO34,PUT,47.13
AMZOH840,CALL,84.0,2024-08-16,AMZO34,CALL,47.13
AMZOT840,PUT,84.0,2024-08-16,AMZO34,PUT,47.13
UNIPE507,CALL,50.77,2024-05-17,UNIP6,CALL,50.94
UNIPQ507,PUT,50.77,2024-05-17,UNIP6,PUT,50.94
UNIPE517,CALL,51.77,2024-05-17,UNIP6,CALL,50.94
UNIPQ517,PUT,51.77,2024-05-17,UNIP6,PUT,50.94
UNIPE527,CALL,52.77,2024-05-17,UNIP6,CALL,50.94
UNIPQ527,PUT,52.77,2024-05-17,UNIP6,PUT,50.94
UNIPE537,CALL,53.77,2024-05-17,UNIP6,CALL,50.94
UNIPQ537,PUT,53.77,2024-05-17,UNIP6,PUT,50.94
UNIPE547,CALL,54.77,2024-05-17,UNIP6,CALL,50.94
UNIPQ547,PUT,54.77,2024-05-17,UNIP6,PUT,50.94
UNIPE613,CALL,55.77,2024-05-17,UNIP6,CALL,50.94
UNIPQ613,PUT,55.77,2024-05-17,UNIP6,PUT,50.94
UNIPE623,CALL,56.68,2024-05-17,UNIP6,CALL,50.94
UNIPQ623,PUT,56.68,2024-05-17,UNIP6,PUT,50.94
UNIPE633,CALL,57.59,2024-05-17,UNIP6,CALL,50.94
UNIPQ633,PUT,57.59,2024-05-17,UNIP6,PUT,50.94
UNIPE643,CALL,58.5,2024-05-17,UNIP6,CALL,50.94
UNIPQ643,PUT,58.5,2024-05-17,UNIP6,PUT,50.94
UNIPE653,CALL,59.41,2024-05-17,UNIP6,CALL,50.94
UNIPQ653,PUT,59.41,2024-05-17,UNIP6,PUT,50.94
UNIPE663,CALL,60.32,2024-05-17,UNIP6,CALL,50.94
UNIPQ663,PUT,60.32,2024-05-17,UNIP6,PUT,50.94
UNIPE673,CALL,61.23,2024-05-17,UNIP6,CALL,50.94
UNIPQ673,PUT,61.23,2024-05-17,UNIP6,PUT,50.94
UNIPE683,CALL,62.14,2024-05-17,UNIP6,CALL,50.94
UNIPQ683,PUT,62.14,2024-05-17,UNIP6,PUT,50.94
UNIPE693,CALL,63.05,2024-05-17,UNIP6,CALL,50.94
UNIPQ693,PUT,63.05,2024-05-17,UNIP6,PUT,50.94
UNIPE703,CALL,63.95,2024-05-17,UNIP6,CALL,50.94
UNIPQ703,PUT,63.95,2024-05-17,UNIP6,PUT,50.94
UNIPE793,CALL,71.23,2024-05-17,UNIP6,CALL,50.94
UNIPQ793,PUT,71.23,2024-05-17,UNIP6,PUT,50.94
UNIPF600,CALL,53.2,2024-06-21,UNIP6,CALL,50.94
UNIPR600,PUT,53.2,2024-06-21,UNIP6,PUT,50.94
UNIPF607,CALL,60.7,2024-06-21,UNIP6,CALL,50.94
UNIPR607,PUT,60.7,2024-06-21,UNIP6,PUT,50.94
UNIPF830,CALL,74.11,2024-06-21,UNIP6,CALL,50.94
UNIPR830,PUT,74.11,2024-06-21,UNIP6,PUT,50.94
UNIPG612,CALL,61.29,2024-07-19,UNIP6,CALL,50.94
UNIPS612,PUT,61.29,2024-07-19,UNIP6,PUT,50.94
UNIPG700,CALL,62.29,2024-07-19,UNIP6,CALL,50.94
UNIPS700,PUT,62.29,2024-07-19,UNIP6,PUT,50.94
UNIPG735,CALL,65.47,2024-07-19,UNIP6,CALL,50.94
UNIPS735,PUT,65.47,2024-07-19,UNIP6,PUT,50.94
UNIPH580,CALL,58.0,2024-08-16,UNIP6,CALL,50.94
UNIPT580,PUT,58.0,2024-08-16,UNIP6,PUT,50.94
UNIPH610,CALL,61.0,2024-08-16,UNIP6,CALL,50.94
UNIPT610,PUT,61.0,2024-08-16,UNIP6,PUT,50.94
UNIPI608,CALL,60.8,2024-09-20,UNIP6,CALL,50.94
UNIPU608,PUT,60.8,2024-09-20,UNIP6,PUT,50.94
UNIPJ585,CALL,53.18,2024-10-18,UNIP6,CALL,50.94
UNIPV585,PUT,53.18,2024-10-18,UNIP6,PUT,50.94
UNIPJ650,CALL,59.09,2024-10-18,UNIP6,CALL,50.94
UNIPV650,PUT,59.09,2024-10-18,UNIP6,PUT,50.94
UNIPJ615,CALL,61.59,2024-10-18,UNIP6,CALL,50.94
UNIPV615,PUT,61.59,2024-10-18,UNIP6,PUT,50.94
UNIPJ715,CALL,65.0,2024-10-18,UNIP6,CALL,50.94
UNIPV715,PUT,65.0,2024-10-18,UNIP6,PUT,50.94
UNIPK610,CALL,61.0,2024-11-14,UNIP6,CALL,50.94
UNIPW610,PUT,61.0,2024-11-14,UNIP6,PUT,50.94
UNIPL542,CALL,54.27,2024-12-20,UNIP6,CALL,50.94
UNIPX542,PUT,54.27,2024-12-20,UNIP6,PUT,50.94
UNIPL597,CALL,59.77,2024-12-20,UNIP6,CALL,50.94
UNIPX597,PUT,59.77,2024-12-20,UNIP6,PUT,50.94
UNIPL612,CALL,61.27,2024-12-20,UNIP6,CALL,50.94
UNIPX612,PUT,61.27,2024-12-20,UNIP6,PUT,50.94
UNIPD50,CALL,42.69,2025-04-17,UNIP6,CALL,50.94
UNIPP50,PUT,42.69,2025-04-17,UNIP6,PUT,50.94
UNIPD60,CALL,51.78,2025-04-17,UNIP6,CALL,50.94
UNIPP60,PUT,51.78,2025-04-17,UNIP6,PUT,50.94
UNIPD70,CALL,60.87,2025-04-17,UNIP6,CALL,50.94
UNIPP70,PUT,60.87,2025-04-17,UNIP6,PUT,50.94
UNIPD80,CALL,69.96,2025-04-17,UNIP6,CALL,50.94
UNIPP80,PUT,69.96,2025-04-17,UNIP6,PUT,50.94
UNIPD10,CALL,88.15,2025-04-17,UNIP6,CALL,50.94
UNIPP10,PUT,88.15,2025-04-17,UNIP6,PUT,50.94
UNIPD12,CALL,106.33,2025-04-17,UNIP6,CALL,50.94
UNIPP12,PUT,106.33,2025-04-17,UNIP6,PUT,50.94
BLAUE920,CALL,9.2,2024-05-17,BLAU3,CALL,10.67
BLAUQ920,PUT,9.2,2024-05-17,BLAU3,PUT,10.67
BLAUE100,CALL,10.0,2024-05-17,BLAU3,CALL,10.67
BLAUQ100,PUT,10.0,2024-05-17,BLAU3,PUT,10.67
BLAUE110,CALL,11.0,2024-05-17,BLAU3,CALL,10.67
BLAUQ110,PUT,11.0,2024-05-17,BLAU3,PUT,10.67
BLAUF110,CALL,11.0,2024-06-21,BLAU3,CALL,10.67
BLAUR110,PUT,11.0,2024-06-21,BLAU3,PUT,10.67
BLAUG110,CALL,11.0,2024-07-19,BLAU3,CALL,10.67
BLAUS110,PUT,11.0,2024-07-19,BLAU3,PUT,10.67
BLAUL165,CALL,16.38,2024-12-20,BLAU3,CALL,10.67
BLAUX165,PUT,16.38,2024-12-20,BLAU3,PUT,10.67
BLAUL220,CALL,21.88,2024-12-20,BLAU3,CALL,10.67
BLAUX220,PUT,21.88,2024-12-20,BLAU3,PUT,10.67
BLAUH165,CALL,16.38,2025-08-15,BLAU3,CALL,10.67
BLAUT165,PUT,16.38,2025-08-15,BLAU3,PUT,10.67
ROMIE953,CALL,9.53,2024-05-17,ROMI3,CALL,10.73
ROMIQ953,PUT,9.53,2024-05-17,ROMI3,PUT,10.73
ROMIE103,CALL,10.33,2024-05-17,ROMI3,CALL,10.73
ROMIQ103,PUT,10.33,2024-05-17,ROMI3,PUT,10.73
ROMIE120,CALL,11.33,2024-05-17,ROMI3,CALL,10.73
ROMIQ120,PUT,11.33,2024-05-17,ROMI3,PUT,10.73
ROMIE125,CALL,11.81,2024-05-17,ROMI3,CALL,10.73
ROMIQ125,PUT,11.81,2024-05-17,ROMI3,PUT,10.73
ROMIE130,CALL,12.29,2024-05-17,ROMI3,CALL,10.73
ROMIQ130,PUT,12.29,2024-05-17,ROMI3,PUT,10.73
ROMIE135,CALL,12.76,2024-05-17,ROMI3,CALL,10.73
ROMIQ135,PUT,12.76,2024-05-17,ROMI3,PUT,10.73
ROMIF966,CALL,9.66,2024-06-21,ROMI3,CALL,10.73
ROMIR966,PUT,9.66,2024-06-21,ROMI3,PUT,10.73
ROMIF976,CALL,9.76,2024-06-21,ROMI3,CALL,10.73
ROMIR976,PUT,9.76,2024-06-21,ROMI3,PUT,10.73
ROMIF986,CALL,9.86,2024-06-21,ROMI3,CALL,10.73
ROMIR986,PUT,9.86,2024-06-21,ROMI3,PUT,10.73
ROMIF101,CALL,10.11,2024-06-21,ROMI3,CALL,10.73
ROMIR101,PUT,10.11,2024-06-21,ROMI3,PUT,10.73
ROMIF103,CALL,10.36,2024-06-21,ROMI3,CALL,10.73
ROMIR103,PUT,10.36,2024-06-21,ROMI3,PUT,10.73
ROMIF106,CALL,10.61,2024-06-21,ROMI3,CALL,10.73
ROMIR106,PUT,10.61,2024-06-21,ROMI3,PUT,10.73
ROMIF108,CALL,10.86,2024-06-21,ROMI3,CALL,10.73
ROMIR108,PUT,10.86,2024-06-21,ROMI3,PUT,10.73
ROMIF113,CALL,11.36,2024-06-21,ROMI3,CALL,10.73
ROMIR113,PUT,11.36,2024-06-21,ROMI3,PUT,10.73
ROMIF116,CALL,11.61,2024-06-21,ROMI3,CALL,10.73
ROMIR116,PUT,11.61,2024-06-21,ROMI3,PUT,10.73
ROMIF118,CALL,11.86,2024-06-21,ROMI3,CALL,10.73
ROMIR118,PUT,11.86,2024-06-21,ROMI3,PUT,10.73
ROMIF126,CALL,12.61,2024-06-21,ROMI3,CALL,10.73
ROMIR126,PUT,12.61,2024-06-21,ROMI3,PUT,10.73
ROMIF128,CALL,12.86,2024-06-21,ROMI3,CALL,10.73
ROMIR128,PUT,12.86,2024-06-21,ROMI3,PUT,10.73
ROMIF131,CALL,13.11,2024-06-21,ROMI3,CALL,10.73
ROMIR131,PUT,13.11,2024-06-21,ROMI3,PUT,10.73
ROMIF205,CALL,19.11,2024-06-21,ROMI3,CALL,10.73
ROMIR205,PUT,19.11,2024-06-21,ROMI3,PUT,10.73
ROMIG968,CALL,9.68,2024-07-19,ROMI3,CALL,10.73
ROMIS968,PUT,9.68,2024-07-19,ROMI3,PUT,10.73
ROMIG978,CALL,9.78,2024-07-19,ROMI3,CALL,10.73
ROMIS978,PUT,9.78,2024-07-19,ROMI3,PUT,10.73
ROMIG988,CALL,9.88,2024-07-19,ROMI3,CALL,10.73
ROMIS988,PUT,9.88,2024-07-19,ROMI3,PUT,10.73
ROMIG998,CALL,9.98,2024-07-19,ROMI3,CALL,10.73
ROMIS998,PUT,9.98,2024-07-19,ROMI3,PUT,10.73
ROMIG102,CALL,10.23,2024-07-19,ROMI3,CALL,10.73
ROMIS102,PUT,10.23,2024-07-19,ROMI3,PUT,10.73
ROMIG104,CALL,10.48,2024-07-19,ROMI3,CALL,10.73
ROMIS104,PUT,10.48,2024-07-19,ROMI3,PUT,10.73
ROMIG107,CALL,10.73,2024-07-19,ROMI3,CALL,10.73
ROMIS107,PUT,10.73,2024-07-19,ROMI3,PUT,10.73
ROMIG109,CALL,10.98,2024-07-19,ROMI3,CALL,10.73
ROMIS109,PUT,10.98,2024-07-19,ROMI3,PUT,10.73
ROMIG112,CALL,11.23,2024-07-19,ROMI3,CALL,10.73
ROMIS112,PUT,11.23,2024-07-19,ROMI3,PUT,10.73
ROMIG114,CALL,11.48,2024-07-19,ROMI3,CALL,10.73
ROMIS114,PUT,11.48,2024-07-19,ROMI3,PUT,10.73
ROMIG117,CALL,11.73,2024-07-19,ROMI3,CALL,10.73
ROMIS117,PUT,11.73,2024-07-19,ROMI3,PUT,10.73
ROMIG119,CALL,11.98,2024-07-19,ROMI3,CALL,10.73
ROMIS119,PUT,11.98,2024-07-19,ROMI3,PUT,10.73
ROMIG142,CALL,13.48,2024-07-19,ROMI3,CALL,10.73
ROMIS142,PUT,13.48,2024-07-19,ROMI3,PUT,10.73
ROMIA140,CALL,13.09,2025-01-17,ROMI3,CALL,10.73
ROMIM140,PUT,13.09,2025-01-17,ROMI3,PUT,10.73
XPBRE950,CALL,89.47,2024-05-17,XPBR31,CALL,112.73
XPBRQ950,PUT,89.47,2024-05-17,XPBR31,PUT,112.73
XPBRE994,CALL,99.47,2024-05-17,XPBR31,CALL,112.73
XPBRQ994,PUT,99.47,2024-05-17,XPBR31,PUT,112.73
XPBRE101,CALL,101.47,2024-05-17,XPBR31,CALL,112.73
XPBRQ101,PUT,101.47,2024-05-17,XPBR31,PUT,112.73
XPBRE105,CALL,105.47,2024-05-17,XPBR31,CALL,112.73
XPBRQ105,PUT,105.47,2024-05-17,XPBR31,PUT,112.73
XPBRE107,CALL,107.47,2024-05-17,XPBR31,CALL,112.73
XPBRQ107,PUT,107.47,2024-05-17,XPBR31,PUT,112.73
XPBRE109,CALL,109.47,2024-05-17,XPBR31,CALL,112.73
XPBRQ109,PUT,109.47,2024-05-17,XPBR31,PUT,112.73
XPBRE111,CALL,111.47,2024-05-17,XPBR31,CALL,112.73
